data,ora,utc,mercato,NORD,CNOR,CSUD,SUD,SICI,SARD,CALA
2026-03-07,15:45,2026-03-07T14:45:00Z,MGP,137.9,137.9,137.9,137.9,137.9,137.9,137.9
2026-03-07,16:00,2026-03-07T15:00:00Z,MGP,107.18,107.18,107.18,107.18,107.18,107.18,107.18
2026-03-07,16:15,2026-03-07T15:15:00Z,MGP,124.49,124.49,124.49,124.49,124.49,124.49,124.49
2026-03-07,16:30,2026-03-07T15:30:00Z,MGP,141.71,141.71,141.71,141.71,141.71,141.71,141.71
2026-03-07,16:45,2026-03-07T15:45:00Z,MGP,158.82,158.82,159.88,159.88,159.88,159.88,159.88
2026-03-07,17:00,2026-03-07T16:00:00Z,MGP,129.03,129.03,129.03,129.03,145.0,129.03,129.03
2026-03-07,17:15,2026-03-07T16:15:00Z,MGP,155.21,155.21,155.21,155.21,163.23,155.21,155.21
2026-03-07,17:30,2026-03-07T16:30:00Z,MGP,156.81,156.81,156.81,156.81,163.23,156.81,156.81
2026-03-07,17:45,2026-03-07T16:45:00Z,MGP,173.55,173.55,173.55,173.55,173.55,173.55,173.55
2026-03-07,18:00,2026-03-07T17:00:00Z,MGP,156.81,156.81,156.81,156.81,165.0,156.81,156.81
2026-03-07,18:15,2026-03-07T17:15:00Z,MGP,161.25,161.25,161.25,161.25,190.89,161.25,161.25
2026-03-07,18:30,2026-03-07T17:30:00Z,MGP,176.94,176.94,176.94,176.94,190.89,176.94,176.94
2026-03-07,18:45,2026-03-07T17:45:00Z,MGP,185.0,185.0,185.0,185.0,190.89,185.0,185.0
2026-03-07,19:00,2026-03-07T18:00:00Z,MGP,173.55,173.55,173.55,173.55,190.89,173.55,173.55
2026-03-07,19:15,2026-03-07T18:15:00Z,MGP,178.0,178.0,178.0,178.0,190.89,178.0,178.0
2026-03-07,19:30,2026-03-07T18:30:00Z,MGP,171.46,171.46,171.46,171.46,190.89,171.46,171.46
2026-03-07,19:45,2026-03-07T18:45:00Z,MGP,161.63,161.63,161.63,161.63,190.89,161.63,161.63
2026-03-07,20:00,2026-03-07T19:00:00Z,MGP,160.17,160.17,160.17,160.17,190.89,160.17,160.17
2026-03-07,20:15,2026-03-07T19:15:00Z,MGP,154.29,154.29,154.29,154.29,190.89,154.29,154.29
2026-03-07,20:30,2026-03-07T19:30:00Z,MGP,153.51,153.51,153.51,153.51,190.89,153.51,153.51
2026-03-07,20:45,2026-03-07T19:45:00Z,MGP,146.17,146.17,146.17,146.17,190.89,146.17,146.17
2026-03-07,21:00,2026-03-07T20:00:00Z,MGP,158.82,158.82,158.82,158.82,190.89,158.82,158.82
2026-03-07,21:15,2026-03-07T20:15:00Z,MGP,158.82,158.82,158.82,158.82,176.0,158.82,158.82
2026-03-07,21:30,2026-03-07T20:30:00Z,MGP,156.81,156.81,156.81,156.81,176.0,156.81,156.81
2026-03-07,21:45,2026-03-07T20:45:00Z,MGP,149.19,149.19,149.19,149.19,163.23,149.19,149.19
2026-03-07,22:00,2026-03-07T21:00:00Z,MGP,153.51,153.51,153.51,153.51,190.89,153.51,153.51
2026-03-07,22:15,2026-03-07T21:15:00Z,MGP,145.0,145.0,145.0,145.0,176.0,145.0,145.0
2026-03-07,22:30,2026-03-07T21:30:00Z,MGP,147.06,147.06,147.06,147.06,176.0,147.06,147.06
2026-03-07,22:45,2026-03-07T21:45:00Z,MGP,143.04,143.04,143.04,143.04,176.0,143.04,143.04
2026-03-07,23:00,2026-03-07T22:00:00Z,MGP,156.81,156.81,156.81,156.81,176.0,156.81,156.81
2026-03-07,23:15,2026-03-07T22:15:00Z,MGP,153.51,153.51,153.51,153.51,163.23,153.51,153.51
2026-03-07,23:30,2026-03-07T22:30:00Z,MGP,153.51,153.51,153.51,153.51,163.23,153.51,153.51
2026-03-07,23:45,2026-03-07T22:45:00Z,MGP,132.93,132.93,132.93,132.93,163.23,132.93,132.93
2026-03-08,00:00,2026-03-07T23:00:00Z,MGP,149.84,152.18,152.18,152.18,161.72,152.18,152.18
2026-03-08,00:15,2026-03-07T23:15:00Z,MGP,155.21,159.5,159.5,159.5,161.72,159.5,159.5
2026-03-08,00:30,2026-03-07T23:30:00Z,MGP,152.18,152.18,152.18,152.18,161.72,152.18,152.18
2026-03-08,00:45,2026-03-07T23:45:00Z,MGP,150.0,152.18,152.18,152.18,161.72,152.18,152.18
2026-03-08,01:00,2026-03-08T00:00:00Z,MGP,152.18,152.18,152.18,152.18,161.72,152.18,152.18
2026-03-08,01:15,2026-03-08T00:15:00Z,MGP,141.55,141.55,141.55,141.55,161.72,141.55,141.55
2026-03-08,01:30,2026-03-08T00:30:00Z,MGP,141.41,141.41,141.41,141.41,161.72,141.41,141.41
2026-03-08,01:45,2026-03-08T00:45:00Z,MGP,138.5,138.5,138.5,138.5,161.72,138.5,138.5
2026-03-08,02:00,2026-03-08T01:00:00Z,MGP,145.57,145.57,145.57,145.57,161.72,145.57,145.57
2026-03-08,02:15,2026-03-08T01:15:00Z,MGP,138.83,138.83,138.83,138.83,161.72,138.83,138.83
2026-03-08,02:30,2026-03-08T01:30:00Z,MGP,138.5,138.5,138.5,138.5,161.72,138.5,138.5
2026-03-08,02:45,2026-03-08T01:45:00Z,MGP,134.28,134.28,134.28,134.28,161.1,134.28,134.28
2026-03-08,03:00,2026-03-08T02:00:00Z,MGP,138.5,138.5,138.5,138.5,161.72,138.5,138.5
2026-03-08,03:15,2026-03-08T02:15:00Z,MGP,136.06,136.06,136.06,136.06,154.0,136.06,136.06
2026-03-08,03:30,2026-03-08T02:30:00Z,MGP,136.46,136.46,136.46,136.46,154.0,136.46,136.46
2026-03-08,03:45,2026-03-08T02:45:00Z,MGP,132.99,132.99,132.99,132.99,154.0,132.99,132.99
2026-03-08,04:00,2026-03-08T03:00:00Z,MGP,135.28,135.28,135.28,135.28,154.0,135.28,135.28
2026-03-08,04:15,2026-03-08T03:15:00Z,MGP,135.0,135.0,135.0,135.0,154.0,135.0,135.0
2026-03-08,04:30,2026-03-08T03:30:00Z,MGP,135.41,135.41,135.41,135.41,154.0,135.41,135.41
2026-03-08,04:45,2026-03-08T03:45:00Z,MGP,136.39,136.39,136.39,136.39,154.0,136.39,136.39
2026-03-08,05:00,2026-03-08T04:00:00Z,MGP,152.18,152.18,152.18,152.18,161.72,152.18,152.18
2026-03-08,05:15,2026-03-08T04:15:00Z,MGP,133.0,133.0,133.0,133.0,161.72,133.0,133.0
2026-03-08,05:30,2026-03-08T04:30:00Z,MGP,135.83,135.83,135.83,135.83,161.72,135.83,135.83
2026-03-08,05:45,2026-03-08T04:45:00Z,MGP,137.57,137.57,137.57,137.57,161.72,137.57,137.57
2026-03-08,06:00,2026-03-08T05:00:00Z,MGP,156.23,156.23,156.23,156.23,161.72,156.23,156.23
2026-03-08,06:15,2026-03-08T05:15:00Z,MGP,160.5,160.5,160.5,160.5,161.72,160.5,160.5
2026-03-08,06:30,2026-03-08T05:30:00Z,MGP,156.23,156.23,156.23,156.23,161.72,156.23,156.23
2026-03-08,06:45,2026-03-08T05:45:00Z,MGP,156.23,156.23,156.23,156.23,156.23,156.23,156.23
2026-03-08,07:00,2026-03-08T06:00:00Z,MGP,156.23,156.23,156.23,156.23,156.23,156.23,156.23
2026-03-08,07:15,2026-03-08T06:15:00Z,MGP,156.23,156.23,156.23,156.23,156.23,156.23,156.23
2026-03-08,07:30,2026-03-08T06:30:00Z,MGP,156.23,156.23,156.23,156.23,156.23,156.23,156.23
2026-03-08,07:45,2026-03-08T06:45:00Z,MGP,155.21,155.21,155.21,155.21,155.21,155.21,155.21
2026-03-08,08:00,2026-03-08T07:00:00Z,MGP,159.5,159.5,159.5,159.5,159.5,159.5,159.5
2026-03-08,08:15,2026-03-08T07:15:00Z,MGP,156.23,156.23,156.23,156.23,156.23,156.23,156.23
2026-03-08,08:30,2026-03-08T07:30:00Z,MGP,155.21,155.21,155.21,155.21,155.21,155.21,155.21
2026-03-08,08:45,2026-03-08T07:45:00Z,MGP,152.18,152.18,152.18,152.18,152.18,152.18,152.18
2026-03-08,09:00,2026-03-08T08:00:00Z,MGP,156.23,156.23,156.23,156.23,156.23,156.23,156.23
2026-03-08,09:15,2026-03-08T08:15:00Z,MGP,153.0,153.0,153.0,153.0,153.0,153.0,153.0
2026-03-08,09:30,2026-03-08T08:30:00Z,MGP,142.0,142.0,142.0,142.0,142.0,142.0,142.0
2026-03-08,09:45,2026-03-08T08:45:00Z,MGP,155.21,155.21,155.21,155.21,155.21,155.21,155.21
2026-03-08,10:00,2026-03-08T09:00:00Z,MGP,142.0,142.0,142.0,142.0,142.0,142.0,142.0
2026-03-08,10:15,2026-03-08T09:15:00Z,MGP,133.0,133.0,133.0,133.0,133.0,133.0,133.0
2026-03-08,10:30,2026-03-08T09:30:00Z,MGP,133.0,133.0,133.0,133.0,133.0,133.0,133.0
2026-03-08,10:45,2026-03-08T09:45:00Z,MGP,125.0,125.0,125.0,125.0,125.0,125.0,125.0
2026-03-08,11:00,2026-03-08T10:00:00Z,MGP,125.0,125.0,125.0,125.0,125.0,125.0,125.0
2026-03-08,11:15,2026-03-08T10:15:00Z,MGP,121.8,121.8,121.8,121.8,121.8,121.8,121.8
2026-03-08,11:30,2026-03-08T10:30:00Z,MGP,129.15,129.15,129.15,129.15,129.15,129.15,129.15
2026-03-08,11:45,2026-03-08T10:45:00Z,MGP,130.0,130.0,130.0,130.0,130.0,130.0,130.0
2026-03-08,12:00,2026-03-08T11:00:00Z,MGP,117.52,117.52,117.52,117.52,117.52,117.52,117.52
2026-03-08,12:15,2026-03-08T11:15:00Z,MGP,116.4,116.4,116.4,116.4,116.4,116.4,116.4
2026-03-08,12:30,2026-03-08T11:30:00Z,MGP,113.8,113.8,113.8,113.8,113.8,113.8,113.8
2026-03-08,12:45,2026-03-08T11:45:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-08,13:00,2026-03-08T12:00:00Z,MGP,110.43,110.43,110.43,110.43,110.43,110.43,110.43
2026-03-08,13:15,2026-03-08T12:15:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-03-08,13:30,2026-03-08T12:30:00Z,MGP,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2026-03-08,13:45,2026-03-08T12:45:00Z,MGP,79.35,79.35,79.35,79.35,79.35,79.35,79.35
2026-03-08,14:00,2026-03-08T13:00:00Z,MGP,99.54,99.54,99.54,99.54,99.54,99.54,99.54
2026-03-08,14:15,2026-03-08T13:15:00Z,MGP,117.39,117.39,117.39,117.39,117.39,117.39,117.39
2026-03-08,14:30,2026-03-08T13:30:00Z,MGP,117.39,117.39,117.39,117.39,117.39,117.39,117.39
2026-03-08,14:45,2026-03-08T13:45:00Z,MGP,117.39,117.39,117.39,117.39,117.39,117.39,117.39
2026-03-08,15:00,2026-03-08T14:00:00Z,MGP,101.3,101.3,101.3,101.3,101.3,101.3,101.3
2026-03-08,15:15,2026-03-08T14:15:00Z,MGP,115.0,115.0,115.0,115.0,115.0,115.0,115.0
2026-03-08,15:30,2026-03-08T14:30:00Z,MGP,117.36,117.36,117.36,117.36,117.36,117.36,117.36
2026-03-08,15:45,2026-03-08T14:45:00Z,MGP,126.39,126.39,126.39,126.39,126.39,126.39,126.39
2026-03-08,16:00,2026-03-08T15:00:00Z,MGP,102.32,102.32,102.32,102.32,102.32,102.32,102.32
2026-03-08,16:15,2026-03-08T15:15:00Z,MGP,117.38,117.38,117.38,117.38,117.38,117.38,117.38
2026-03-08,16:30,2026-03-08T15:30:00Z,MGP,149.0,149.0,149.0,149.0,149.0,149.0,149.0
2026-03-08,16:45,2026-03-08T15:45:00Z,MGP,168.38,168.38,168.38,168.38,168.38,168.38,168.38
2026-03-08,17:00,2026-03-08T16:00:00Z,MGP,145.0,145.0,145.0,145.0,161.72,145.0,145.0
2026-03-08,17:15,2026-03-08T16:15:00Z,MGP,152.18,152.18,152.18,152.18,177.74,152.18,152.18
2026-03-08,17:30,2026-03-08T16:30:00Z,MGP,152.18,152.18,152.18,152.18,177.74,152.18,152.18
2026-03-08,17:45,2026-03-08T16:45:00Z,MGP,169.65,169.65,169.65,169.65,177.74,169.65,169.65
2026-03-08,18:00,2026-03-08T17:00:00Z,MGP,170.26,170.26,170.26,170.26,177.74,170.26,170.26
2026-03-08,18:15,2026-03-08T17:15:00Z,MGP,173.55,173.55,173.55,173.55,213.24,173.55,173.55
2026-03-08,18:30,2026-03-08T17:30:00Z,MGP,179.15,179.15,179.15,179.15,220.17,179.15,179.15
2026-03-08,18:45,2026-03-08T17:45:00Z,MGP,180.0,180.0,180.0,180.0,220.17,180.0,180.0
2026-03-08,19:00,2026-03-08T18:00:00Z,MGP,173.55,173.55,173.55,173.55,220.17,173.55,173.55
2026-03-08,19:15,2026-03-08T18:15:00Z,MGP,173.55,173.55,173.55,173.55,220.17,173.55,173.55
2026-03-08,19:30,2026-03-08T18:30:00Z,MGP,176.68,176.68,176.68,176.68,220.17,176.68,176.68
2026-03-08,19:45,2026-03-08T18:45:00Z,MGP,172.78,172.78,172.78,172.78,220.17,172.78,172.78
2026-03-08,20:00,2026-03-08T19:00:00Z,MGP,173.55,173.55,173.55,173.55,220.17,173.55,173.55
2026-03-08,20:15,2026-03-08T19:15:00Z,MGP,171.62,171.62,171.62,171.62,220.17,171.62,171.62
2026-03-08,20:30,2026-03-08T19:30:00Z,MGP,171.62,171.62,171.62,171.62,220.17,171.62,171.62
2026-03-08,20:45,2026-03-08T19:45:00Z,MGP,160.5,160.5,160.5,160.5,220.17,160.5,160.5
2026-03-08,21:00,2026-03-08T20:00:00Z,MGP,155.21,155.21,155.21,155.21,220.17,155.21,155.21
2026-03-08,21:15,2026-03-08T20:15:00Z,MGP,152.18,152.18,152.18,152.18,220.17,152.18,152.18
2026-03-08,21:30,2026-03-08T20:30:00Z,MGP,147.8,147.8,147.8,147.8,213.24,147.8,147.8
2026-03-08,21:45,2026-03-08T20:45:00Z,MGP,145.63,145.63,145.63,145.63,182.2,145.63,145.63
2026-03-08,22:00,2026-03-08T21:00:00Z,MGP,153.0,153.0,153.0,153.0,177.74,153.0,153.0
2026-03-08,22:15,2026-03-08T21:15:00Z,MGP,152.18,152.18,152.18,152.18,177.74,152.18,152.18
2026-03-08,22:30,2026-03-08T21:30:00Z,MGP,153.0,153.0,153.0,153.0,177.74,153.0,153.0
2026-03-08,22:45,2026-03-08T21:45:00Z,MGP,141.82,141.82,141.82,141.82,177.74,141.82,141.82
2026-03-08,23:00,2026-03-08T22:00:00Z,MGP,145.43,145.43,145.43,145.43,177.74,145.43,145.43
2026-03-08,23:15,2026-03-08T22:15:00Z,MGP,132.0,132.0,132.0,132.0,177.74,132.0,132.0
2026-03-08,23:30,2026-03-08T22:30:00Z,MGP,125.32,125.32,125.32,125.32,161.72,125.32,125.32
2026-03-08,23:45,2026-03-08T22:45:00Z,MGP,117.65,117.65,117.65,117.65,161.72,117.65,117.65
2026-03-09,00:00,2026-03-08T23:00:00Z,MGP,138.8,138.8,138.8,138.8,164.05,138.8,138.8
2026-03-09,00:15,2026-03-08T23:15:00Z,MGP,136.6,136.6,136.6,136.6,164.05,136.6,136.6
2026-03-09,00:30,2026-03-08T23:30:00Z,MGP,133.16,133.16,133.16,133.16,164.05,133.16,133.16
2026-03-09,00:45,2026-03-08T23:45:00Z,MGP,131.36,131.36,131.36,131.36,164.05,131.36,131.36
2026-03-09,01:00,2026-03-09T00:00:00Z,MGP,133.16,133.16,133.16,133.16,164.05,133.16,133.16
2026-03-09,01:15,2026-03-09T00:15:00Z,MGP,133.0,133.0,133.0,133.0,164.05,133.0,133.0
2026-03-09,01:30,2026-03-09T00:30:00Z,MGP,130.0,130.0,130.0,130.0,164.05,130.0,130.0
2026-03-09,01:45,2026-03-09T00:45:00Z,MGP,132.25,132.25,132.25,132.25,164.05,132.25,132.25
2026-03-09,02:00,2026-03-09T01:00:00Z,MGP,134.07,134.07,134.07,134.07,161.72,134.07,134.07
2026-03-09,02:15,2026-03-09T01:15:00Z,MGP,133.7,133.7,133.7,133.7,161.6,133.7,133.7
2026-03-09,02:30,2026-03-09T01:30:00Z,MGP,132.17,132.17,132.17,132.17,158.5,132.17,132.17
2026-03-09,02:45,2026-03-09T01:45:00Z,MGP,132.17,132.17,132.17,132.17,157.9,132.17,132.17
2026-03-09,03:00,2026-03-09T02:00:00Z,MGP,140.0,140.0,140.0,140.0,155.0,140.0,140.0
2026-03-09,03:15,2026-03-09T02:15:00Z,MGP,150.35,150.35,150.35,150.35,152.0,150.35,150.35
2026-03-09,03:30,2026-03-09T02:30:00Z,MGP,147.16,147.16,147.16,147.16,152.0,147.16,147.16
2026-03-09,03:45,2026-03-09T02:45:00Z,MGP,143.96,143.96,143.96,143.96,152.0,143.96,143.96
2026-03-09,04:00,2026-03-09T03:00:00Z,MGP,144.18,144.18,144.18,144.18,154.0,144.18,144.18
2026-03-09,04:15,2026-03-09T03:15:00Z,MGP,139.33,139.33,139.33,139.33,152.0,139.33,139.33
2026-03-09,04:30,2026-03-09T03:30:00Z,MGP,144.64,144.64,144.64,144.64,154.0,144.64,144.64
2026-03-09,04:45,2026-03-09T03:45:00Z,MGP,139.33,139.33,139.33,139.33,154.0,139.33,139.33
2026-03-09,05:00,2026-03-09T04:00:00Z,MGP,150.35,150.35,150.35,150.35,164.05,150.35,150.35
2026-03-09,05:15,2026-03-09T04:15:00Z,MGP,150.84,150.84,150.84,150.84,164.05,150.84,150.84
2026-03-09,05:30,2026-03-09T04:30:00Z,MGP,146.86,146.86,146.86,146.86,164.05,146.86,146.86
2026-03-09,05:45,2026-03-09T04:45:00Z,MGP,170.76,170.76,170.76,170.76,170.76,170.76,170.76
2026-03-09,06:00,2026-03-09T05:00:00Z,MGP,150.35,150.35,150.35,150.35,164.05,150.35,150.35
2026-03-09,06:15,2026-03-09T05:15:00Z,MGP,158.35,158.35,158.35,158.35,164.05,158.35,158.35
2026-03-09,06:30,2026-03-09T05:30:00Z,MGP,171.83,171.83,171.83,171.83,171.83,171.83,171.83
2026-03-09,06:45,2026-03-09T05:45:00Z,MGP,175.37,175.37,175.37,175.37,175.37,173.03,175.37
2026-03-09,07:00,2026-03-09T06:00:00Z,MGP,186.47,186.47,186.47,186.47,186.47,173.03,186.47
2026-03-09,07:15,2026-03-09T06:15:00Z,MGP,204.18,204.18,204.18,204.18,204.18,185.49,204.18
2026-03-09,07:30,2026-03-09T06:30:00Z,MGP,179.59,179.59,179.59,179.59,179.59,173.03,179.59
2026-03-09,07:45,2026-03-09T06:45:00Z,MGP,178.71,178.71,178.71,178.71,178.71,173.03,178.71
2026-03-09,08:00,2026-03-09T07:00:00Z,MGP,206.79,206.79,206.79,206.79,206.79,185.49,206.79
2026-03-09,08:15,2026-03-09T07:15:00Z,MGP,172.0,172.0,172.0,172.0,172.0,172.0,172.0
2026-03-09,08:30,2026-03-09T07:30:00Z,MGP,170.76,170.76,170.76,170.76,170.76,170.76,170.76
2026-03-09,08:45,2026-03-09T07:45:00Z,MGP,160.5,160.5,160.5,160.5,160.5,160.5,160.5
2026-03-09,09:00,2026-03-09T08:00:00Z,MGP,171.83,171.83,171.83,171.83,171.83,171.83,171.83
2026-03-09,09:15,2026-03-09T08:15:00Z,MGP,159.47,159.47,159.47,159.47,159.47,159.47,159.47
2026-03-09,09:30,2026-03-09T08:30:00Z,MGP,150.35,150.35,150.35,150.35,150.35,150.35,150.35
2026-03-09,09:45,2026-03-09T08:45:00Z,MGP,150.35,150.35,150.35,150.35,150.35,150.35,150.35
2026-03-09,10:00,2026-03-09T09:00:00Z,MGP,146.64,146.64,146.64,146.64,146.64,146.64,146.64
2026-03-09,10:15,2026-03-09T09:15:00Z,MGP,146.64,146.64,146.64,146.64,146.64,146.64,146.64
2026-03-09,10:30,2026-03-09T09:30:00Z,MGP,146.64,146.64,146.64,146.64,146.64,146.64,146.64
2026-03-09,10:45,2026-03-09T09:45:00Z,MGP,134.13,134.13,134.13,134.13,134.13,134.13,134.13
2026-03-09,11:00,2026-03-09T10:00:00Z,MGP,132.75,132.75,132.75,132.75,132.75,132.75,132.75
2026-03-09,11:15,2026-03-09T10:15:00Z,MGP,133.29,133.29,133.29,133.29,133.29,133.29,133.29
2026-03-09,11:30,2026-03-09T10:30:00Z,MGP,131.67,131.67,131.67,131.67,131.67,131.67,131.67
2026-03-09,11:45,2026-03-09T10:45:00Z,MGP,131.64,131.64,131.64,131.64,131.64,131.64,131.64
2026-03-09,12:00,2026-03-09T11:00:00Z,MGP,127.19,127.19,127.19,127.19,127.19,127.19,127.19
2026-03-09,12:15,2026-03-09T11:15:00Z,MGP,122.9,122.9,122.9,122.9,122.9,122.9,122.9
2026-03-09,12:30,2026-03-09T11:30:00Z,MGP,122.09,122.09,122.09,122.09,122.09,122.09,122.09
2026-03-09,12:45,2026-03-09T11:45:00Z,MGP,119.02,119.02,119.02,119.02,119.02,119.02,119.02
2026-03-09,13:00,2026-03-09T12:00:00Z,MGP,124.25,124.25,124.25,124.25,124.25,124.25,124.25
2026-03-09,13:15,2026-03-09T12:15:00Z,MGP,128.6,128.6,128.6,128.6,128.6,128.6,128.6
2026-03-09,13:30,2026-03-09T12:30:00Z,MGP,130.64,130.64,130.64,130.64,130.64,130.64,130.64
2026-03-09,13:45,2026-03-09T12:45:00Z,MGP,131.72,131.72,131.72,131.72,131.72,131.72,131.72
2026-03-09,14:00,2026-03-09T13:00:00Z,MGP,134.67,134.67,134.67,134.67,134.67,134.67,134.67
2026-03-09,14:15,2026-03-09T13:15:00Z,MGP,139.47,139.47,139.47,139.47,139.47,139.47,139.47
2026-03-09,14:30,2026-03-09T13:30:00Z,MGP,146.64,146.64,146.64,146.64,146.64,146.64,146.64
2026-03-09,14:45,2026-03-09T13:45:00Z,MGP,150.35,150.35,150.35,150.35,150.35,150.35,150.35
2026-03-09,15:00,2026-03-09T14:00:00Z,MGP,143.64,143.64,143.64,143.64,143.64,143.64,143.64
2026-03-09,15:15,2026-03-09T14:15:00Z,MGP,139.33,139.33,139.33,139.33,139.33,139.33,139.33
2026-03-09,15:30,2026-03-09T14:30:00Z,MGP,134.67,134.67,134.67,134.67,134.67,134.67,134.67
2026-03-09,15:45,2026-03-09T14:45:00Z,MGP,146.64,146.64,146.64,146.64,146.64,146.64,146.64
2026-03-09,16:00,2026-03-09T15:00:00Z,MGP,134.67,134.67,134.67,134.67,134.67,134.67,134.67
2026-03-09,16:15,2026-03-09T15:15:00Z,MGP,142.03,142.03,142.03,142.03,142.03,142.03,142.03
2026-03-09,16:30,2026-03-09T15:30:00Z,MGP,155.21,155.21,155.21,155.21,155.21,155.21,155.21
2026-03-09,16:45,2026-03-09T15:45:00Z,MGP,160.38,160.38,160.38,160.38,164.05,156.0,160.38
2026-03-09,17:00,2026-03-09T16:00:00Z,MGP,153.0,153.0,153.0,153.0,164.05,153.0,153.0
2026-03-09,17:15,2026-03-09T16:15:00Z,MGP,155.21,155.21,155.21,155.21,171.83,155.21,155.21
2026-03-09,17:30,2026-03-09T16:30:00Z,MGP,185.21,185.21,179.59,179.59,179.59,173.03,179.59
2026-03-09,17:45,2026-03-09T16:45:00Z,MGP,212.28,212.28,204.86,204.86,204.86,173.03,204.86
2026-03-09,18:00,2026-03-09T17:00:00Z,MGP,203.3,203.3,203.3,203.3,203.3,203.3,203.3
2026-03-09,18:15,2026-03-09T17:15:00Z,MGP,193.15,193.15,193.15,193.15,193.15,173.03,193.15
2026-03-09,18:30,2026-03-09T17:30:00Z,MGP,220.17,220.17,220.17,220.17,220.17,173.03,220.17
2026-03-09,18:45,2026-03-09T17:45:00Z,MGP,232.58,232.58,232.58,232.58,232.58,173.03,232.58
2026-03-09,19:00,2026-03-09T18:00:00Z,MGP,231.0,231.0,231.0,231.0,231.0,173.03,231.0
2026-03-09,19:15,2026-03-09T18:15:00Z,MGP,217.77,217.77,217.77,217.77,224.47,175.04,217.77
2026-03-09,19:30,2026-03-09T18:30:00Z,MGP,217.77,217.77,217.77,217.77,224.47,173.03,217.77
2026-03-09,19:45,2026-03-09T18:45:00Z,MGP,205.7,205.7,205.7,205.7,224.47,173.03,205.7
2026-03-09,20:00,2026-03-09T19:00:00Z,MGP,217.77,217.77,217.77,217.77,224.47,217.77,217.77
2026-03-09,20:15,2026-03-09T19:15:00Z,MGP,195.18,195.18,195.18,195.18,224.47,195.18,195.18
2026-03-09,20:30,2026-03-09T19:30:00Z,MGP,170.76,170.76,170.76,170.76,223.05,170.76,170.76
2026-03-09,20:45,2026-03-09T19:45:00Z,MGP,155.21,155.21,155.21,155.21,217.01,155.21,155.21
2026-03-09,21:00,2026-03-09T20:00:00Z,MGP,179.59,179.59,179.59,179.59,179.59,179.59,179.59
2026-03-09,21:15,2026-03-09T20:15:00Z,MGP,164.85,164.85,164.85,164.85,171.83,164.85,164.85
2026-03-09,21:30,2026-03-09T20:30:00Z,MGP,152.48,152.48,152.48,152.48,171.83,152.48,152.48
2026-03-09,21:45,2026-03-09T20:45:00Z,MGP,144.13,144.13,144.13,144.13,171.83,144.13,144.13
2026-03-09,22:00,2026-03-09T21:00:00Z,MGP,155.21,155.21,155.21,155.21,171.83,155.21,155.21
2026-03-09,22:15,2026-03-09T21:15:00Z,MGP,150.35,150.35,150.35,150.35,171.83,150.35,150.35
2026-03-09,22:30,2026-03-09T21:30:00Z,MGP,152.61,152.61,152.61,152.61,171.83,152.61,152.61
2026-03-09,22:45,2026-03-09T21:45:00Z,MGP,150.35,150.35,150.35,150.35,171.83,150.35,150.35
2026-03-09,23:00,2026-03-09T22:00:00Z,MGP,152.61,152.61,152.61,152.61,171.83,152.61,152.61
2026-03-09,23:15,2026-03-09T22:15:00Z,MGP,150.35,150.35,150.35,150.35,171.83,150.35,150.35
2026-03-09,23:30,2026-03-09T22:30:00Z,MGP,145.52,145.52,145.52,145.52,164.05,145.52,145.52
2026-03-09,23:45,2026-03-09T22:45:00Z,MGP,137.6,137.6,137.6,137.6,164.05,137.6,137.6
2026-03-10,00:00,2026-03-09T23:00:00Z,MGP,162.0,162.0,162.0,162.0,172.0,162.0,162.0
2026-03-10,00:15,2026-03-09T23:15:00Z,MGP,166.24,166.24,166.24,166.24,172.0,166.24,166.24
2026-03-10,00:30,2026-03-09T23:30:00Z,MGP,162.0,162.0,162.0,162.0,172.0,162.0,162.0
2026-03-10,00:45,2026-03-09T23:45:00Z,MGP,154.34,154.34,154.34,154.34,172.0,154.34,154.34
2026-03-10,01:00,2026-03-10T00:00:00Z,MGP,154.34,154.34,154.34,154.34,172.0,154.34,154.34
2026-03-10,01:15,2026-03-10T00:15:00Z,MGP,154.34,154.34,154.34,154.34,172.0,154.34,154.34
2026-03-10,01:30,2026-03-10T00:30:00Z,MGP,151.88,151.88,151.88,151.88,172.0,151.88,151.88
2026-03-10,01:45,2026-03-10T00:45:00Z,MGP,147.75,147.75,147.75,147.75,172.0,147.75,147.75
2026-03-10,02:00,2026-03-10T01:00:00Z,MGP,151.82,151.82,151.82,151.82,172.0,151.82,151.82
2026-03-10,02:15,2026-03-10T01:15:00Z,MGP,151.1,151.1,151.1,151.1,172.0,151.1,151.1
2026-03-10,02:30,2026-03-10T01:30:00Z,MGP,149.33,149.33,149.33,149.33,172.0,149.33,149.33
2026-03-10,02:45,2026-03-10T01:45:00Z,MGP,147.75,147.75,147.75,147.75,172.0,147.75,147.75
2026-03-10,03:00,2026-03-10T02:00:00Z,MGP,147.75,147.75,147.75,147.75,172.0,147.75,147.75
2026-03-10,03:15,2026-03-10T02:15:00Z,MGP,150.21,150.21,150.21,150.21,151.0,150.21,150.21
2026-03-10,03:30,2026-03-10T02:30:00Z,MGP,148.55,148.55,148.55,148.55,172.0,148.55,148.55
